word	rank	english_layout	punctuation	trigger_letters	punctuation_count	in_auto_core_100k	zipf	score
обрезан	190581	j,htpfy	,	б	1	0	2.18	0.168571
обретаешь	190582	j,htnftim	,	б	1	0	2.18	0.168571
обретали	190583	j,htnfkb	,	б	1	0	2.18	0.168571
обрядовой	190584	j,hzljdjq	,	б	1	0	2.18	0.168571
обслужи	190585	j,cke;b	,;	бж	2	0	2.18	0.168571
обслуживался	190586	j,cke;bdfkcz	,;	бж	2	0	2.18	0.168571
обстоятельные	190587	j,cnjzntkmyst	,	б	1	0	2.18	0.168571
обтекания	190588	j,ntrfybz	,	б	1	0	2.18	0.168571
обусловленными	190589	j,eckjdktyysvb	,	б	1	0	2.18	0.168571
объединенному	190590	j,]tlbytyyjve	,]	бъ	2	0	2.18	0.168571
объединившей	190591	j,]tlbybditq	,]	бъ	2	0	2.18	0.168571
объясняющее	190592	j,]zcyz.ott	,].	бъю	3	0	2.18	0.168571
овцах	190595	jdwf[	[	х	1	0	2.18	0.168571
одолжении	190601	jljk;tybb	;	ж	1	0	2.18	0.168571
оживило	190603	j;bdbkj	;	ж	1	0	2.18	0.168571
ожидающая	190604	j;blf.ofz	;.	жю	2	0	2.18	0.168571
окажу	190608	jrf;e	;	ж	1	0	2.18	0.168571
океанографических	190609	jrtfyjuhfabxtcrb[	[	х	1	0	2.18	0.168571
омбудсменом	190615	jv,elcvtyjv	,	б	1	0	2.18	0.168571
омбудсмены	190616	jv,elcvtys	,	б	1	0	2.18	0.168571
опровергающие	190628	jghjdthuf.obt	.	ю	1	0	2.18	0.168571
опровержении	190629	jghjdth;tybb	;	ж	1	0	2.18	0.168571
опухшими	190632	jge[ibvb	[	х	1	0	2.18	0.168571
орандж	190634	jhfyl;	;	ж	1	0	2.18	0.168571
орджоникидзевском	190635	jhl;jybrblptdcrjv	;	ж	1	0	2.18	0.168571
орловых	190640	jhkjds[	[	х	1	0	2.18	0.168571
осажденным	190642	jcf;ltyysv	;	ж	1	0	2.18	0.168571
особью	190651	jcj,m.	,.	бю	2	0	2.18	0.168571
осторожничать	190652	jcnjhj;ybxfnm	;	ж	1	0	2.18	0.168571
остроконечных	190654	jcnhjrjytxys[	[	х	1	0	2.18	0.168571
осуждаются	190655	jce;lf.ncz	;.	жю	2	0	2.18	0.168571
осуждающим	190656	jce;lf.obv	;.	жю	2	0	2.18	0.168571
отвергаются	190660	jndthuf.ncz	.	ю	1	0	2.18	0.168571
отверженный	190661	jndth;tyysq	;	ж	1	0	2.18	0.168571
откажете	190667	jnrf;tnt	;	ж	1	0	2.18	0.168571
отказывающихся	190669	jnrfpsdf.ob[cz	.[	юх	2	0	2.18	0.168571
отнятых	190680	jnyzns[	[	х	1	0	2.18	0.168571
отрубает	190688	jnhe,ftn	,	б	1	0	2.18	0.168571
отхожие	190696	jn[j;bt	[;	хж	2	0	2.18	0.168571
офелию	190698	jatkb.	.	ю	1	0	2.18	0.168571
охранялась	190700	j[hfyzkfcm	[	х	1	0	2.18	0.168571
очковую	190702	jxrjde.	.	ю	1	0	2.18	0.168571
ошибись	190703	jib,bcm	,	б	1	0	2.18	0.168571
ою	190704	j.	.	ю	1	0	2.18	0.168571
пакуют	190708	gfre.n	.	ю	1	0	2.18	0.168571
палубного	190710	gfke,yjuj	,	б	1	0	2.18	0.168571
папаха	190713	gfgf[f	[	х	1	0	2.18	0.168571
паренхимы	190716	gfhty[bvs	[	х	1	0	2.18	0.168571
патриархатом	190725	gfnhbfh[fnjv	[	х	1	0	2.18	0.168571
пекинских	190728	gtrbycrb[	[	х	1	0	2.18	0.168571
пембертон	190730	gtv,thnjy	,	б	1	0	2.18	0.168571
пентхауса	190731	gtyn[fecf	[	х	1	0	2.18	0.168571
первобытному	190733	gthdj,snyjve	,	б	1	0	2.18	0.168571
перебивал	190735	gtht,bdfk	,	б	1	0	2.18	0.168571
перебирают	190736	gtht,bhf.n	,.	бю	2	0	2.18	0.168571
перевыборах	190739	gthtds,jhf[	,[	бх	2	0	2.18	0.168571
переглядываются	190742	gthtukzlsdf.ncz	.	ю	1	0	2.18	0.168571
перегружает	190744	gthtuhe;ftn	;	ж	1	0	2.18	0.168571
переложены	190748	gthtkj;tys	;	ж	1	0	2.18	0.168571
переломаю	190749	gthtkjvf.	.	ю	1	0	2.18	0.168571
переоборудованию	190754	gthtj,jheljdfyb.	,.	бю	2	0	2.18	0.168571
переобучения	190755	gthtj,extybz	,	б	1	0	2.18	0.168571
перепродажа	190760	gthtghjlf;f	;	ж	1	0	2.18	0.168571
переработанная	190763	gththf,jnfyyfz	,	б	1	0	2.18	0.168571
перехваченные	190770	gtht[dfxtyyst	[	х	1	0	2.18	0.168571
пикетах	190779	gbrtnf[	[	х	1	0	2.18	0.168571
пластинчатых	190785	gkfcnbyxfns[	[	х	1	0	2.18	0.168571
платиновую	190788	gkfnbyjde.	.	ю	1	0	2.18	0.168571
платящих	190789	gkfnzob[	[	х	1	0	2.18	0.168571
плюсневой	190794	gk.cytdjq	.	ю	1	0	2.18	0.168571
побеспокоиться	190795	gj,tcgjrjbnmcz	,	б	1	0	2.18	0.168571
поблажку	190796	gj,kf;re	,;	бж	2	0	2.18	0.168571
погребальном	190803	gjuht,fkmyjv	,	б	1	0	2.18	0.168571
погребинский	190804	gjuht,bycrbq	,	б	1	0	2.18	0.168571
погребок	190805	gjuht,jr	,	б	1	0	2.18	0.168571
подающая	190809	gjlf.ofz	.	ю	1	0	2.18	0.168571
подбирай	190810	gjl,bhfq	,	б	1	0	2.18	0.168571
подбито	190811	gjl,bnj	,	б	1	0	2.18	0.168571
подверженный	190812	gjldth;tyysq	;	ж	1	0	2.18	0.168571
поджидая	190817	gjl;blfz	;	ж	1	0	2.18	0.168571
подснежников	190826	gjlcyt;ybrjd	;	ж	1	0	2.18	0.168571
подчиняющийся	190832	gjlxbyz.obqcz	.	ю	1	0	2.18	0.168571
подшипниках	190833	gjlibgybrf[	[	х	1	0	2.18	0.168571
подъездная	190834	gjl]tplyfz	]	ъ	1	0	2.18	0.168571
пожертвуйте	190835	gj;thndeqnt	;	ж	1	0	2.18	0.168571
поимеют	190839	gjbvt.n	.	ю	1	0	2.18	0.168571
полагающиеся	190848	gjkfuf.obtcz	.	ю	1	0	2.18	0.168571
политехническим	190851	gjkbnt[ybxtcrbv	[	х	1	0	2.18	0.168571
полиэтиленом	190853	gjkb'nbktyjv	'	э	1	0	2.18	0.168571
положенным	190857	gjkj;tyysv	;	ж	1	0	2.18	0.168571
полуэктов	190864	gjke'rnjd	'	э	1	0	2.18	0.168571
пользующимся	190866	gjkmpe.obvcz	.	ю	1	0	2.18	0.168571
порадуются	190876	gjhfle.ncz	.	ю	1	0	2.18	0.168571
поребрик	190877	gjht,hbr	,	б	1	0	2.18	0.168571
порежут	190878	gjht;en	;	ж	1	0	2.18	0.168571
порекомендую	190879	gjhtrjvtyle.	.	ю	1	0	2.18	0.168571
порожденные	190881	gjhj;ltyyst	;	ж	1	0	2.18	0.168571
послеобеденное	190887	gjcktj,tltyyjt	,	б	1	0	2.18	0.168571
потехе	190897	gjnt[t	[	х	1	0	2.18	0.168571
потирают	190898	gjnbhf.n	.	ю	1	0	2.18	0.168571
потовых	190899	gjnjds[	[	х	1	0	2.18	0.168571
поужинала	190901	gje;byfkf	;	ж	1	0	2.18	0.168571
похвальные	190902	gj[dfkmyst	[	х	1	0	2.18	0.168571
похороненного	190903	gj[jhjytyyjuj	[	х	1	0	2.18	0.168571
поэтичность	190907	gj'nbxyjcnm	'	э	1	0	2.18	0.168571
поющими	190908	gj.obvb	.	ю	1	0	2.18	0.168571
правоохранителями	190910	ghfdjj[hfybntkzvb	[	х	1	0	2.18	0.168571
предотвращающие	190917	ghtljndhfof.obt	.	ю	1	0	2.18	0.168571
предохранительные	190918	ghtlj[hfybntkmyst	[	х	1	0	2.18	0.168571
предохранялись	190919	ghtlj[hfyzkbcm	[	х	1	0	2.18	0.168571
предсказаниях	190921	ghtlcrfpfybz[	[	х	1	0	2.18	0.168571
представительную	190922	ghtlcnfdbntkmye.	.	ю	1	0	2.18	0.168571
преображению	190926	ghtj,hf;tyb.	,;.	бжю	3	0	2.18	0.168571
преследующего	190930	ghtcktle.otuj	.	ю	1	0	2.18	0.168571
прикидываю	190947	ghbrblsdf.	.	ю	1	0	2.18	0.168571
примененных	190951	ghbvtytyys[	[	х	1	0	2.18	0.168571
примеряют	190952	ghbvthz.n	.	ю	1	0	2.18	0.168571
приобретаете	190956	ghbj,htnftnt	,	б	1	0	2.18	0.168571
приобретайте	190957	ghbj,htnfqnt	,	б	1	0	2.18	0.168571
прискорбный	190958	ghbcrjh,ysq	,	б	1	0	2.18	0.168571
прислужник	190960	ghbcke;ybr	;	ж	1	0	2.18	0.168571
присматриваются	190962	ghbcvfnhbdf.ncz	.	ю	1	0	2.18	0.168571
прихвачу	190969	ghb[dfxe	[	х	1	0	2.18	0.168571
прицельную	190970	ghbwtkmye.	.	ю	1	0	2.18	0.168571
причерноморских	190973	ghbxthyjvjhcrb[	[	х	1	0	2.18	0.168571
программируемых	190975	ghjuhfvvbhetvs[	[	х	1	0	2.18	0.168571
продающихся	190979	ghjlf.ob[cz	.[	юх	2	0	2.18	0.168571
продумывают	190982	ghjlevsdf.n	.	ю	1	0	2.18	0.168571
продюсерская	190983	ghjl.cthcrfz	.	ю	1	0	2.18	0.168571
пролежит	190989	ghjkt;bn	;	ж	1	0	2.18	0.168571
прохорович	191005	ghj[jhjdbx	[	х	1	0	2.18	0.168571
психоаналитической	191011	gcb[jfyfkbnbxtcrjq	[	х	1	0	2.18	0.168571
психофизиологические	191012	gcb[jabpbjkjubxtcrbt	[	х	1	0	2.18	0.168571
психофизиология	191013	gcb[jabpbjkjubz	[	х	1	0	2.18	0.168571
пункцию	191017	geyrwb.	.	ю	1	0	2.18	0.168571
пухлая	191019	ge[kfz	[	х	1	0	2.18	0.168571
работных	191025	hf,jnys[	,[	бх	2	0	2.18	0.168571
работорговцы	191026	hf,jnjhujdws	,	б	1	0	2.18	0.168571
работоспособных	191027	hf,jnjcgjcj,ys[	,,[	ббх	3	0	2.18	0.168571
раджаб	191029	hfl;f,	;,	жб	2	0	2.18	0.168571
радиоэлектронная	191032	hflbj'ktrnhjyyfz	'	э	1	0	2.18	0.168571
разборчивый	191034	hfp,jhxbdsq	,	б	1	0	2.18	0.168571
разбрасывая	191035	hfp,hfcsdfz	,	б	1	0	2.18	0.168571
разбудив	191036	hfp,elbd	,	б	1	0	2.18	0.168571
развлекаю	191038	hfpdktrf.	.	ю	1	0	2.18	0.168571
раздражителен	191045	hfplhf;bntkty	;	ж	1	0	2.18	0.168571
разложите	191050	hfpkj;bnt	;	ж	1	0	2.18	0.168571
райнхард	191059	hfqy[fhl	[	х	1	0	2.18	0.168571
рапортах	191065	hfgjhnf[	[	х	1	0	2.18	0.168571
распахнет	191067	hfcgf[ytn	[	х	1	0	2.18	0.168571
располагающейся	191071	hfcgjkfuf.otqcz	.	ю	1	0	2.18	0.168571
расположившихся	191072	hfcgjkj;bdib[cz	;[	жх	2	0	2.18	0.168571
распространяющихся	191073	hfcghjcnhfyz.ob[cz	.[	юх	2	0	2.18	0.168571
расслабленном	191079	hfcckf,ktyyjv	,	б	1	0	2.18	0.168571
расходную	191084	hfc[jlye.	[.	хю	2	0	2.18	0.168571
резекцию	191099	htptrwb.	.	ю	1	0	2.18	0.168571
рейдовых	191102	htqljds[	[	х	1	0	2.18	0.168571
рейхсфюрер	191104	htq[ca.hth	[.	хю	2	0	2.18	0.168571
ресурсосберегающих	191112	htcehcjc,thtuf.ob[	,.[	бюх	3	0	2.18	0.168571
рибейро	191118	hb,tqhj	,	б	1	0	2.18	0.168571
рижане	191120	hb;fyt	;	ж	1	0	2.18	0.168571
роботизированных	191125	hj,jnbpbhjdfyys[	,[	бх	2	0	2.18	0.168571
рожая	191128	hj;fz	;	ж	1	0	2.18	0.168571
розенбаума	191129	hjpty,fevf	,	б	1	0	2.18	0.168571
рубца	191137	he,wf	,	б	1	0	2.18	0.168571
русофобов	191143	hecjaj,jd	,	б	1	0	2.18	0.168571
рябин	191144	hz,by	,	б	1	0	2.18	0.168571
ряжск	191145	hz;cr	;	ж	1	0	2.18	0.168571
сабатини	191146	cf,fnbyb	,	б	1	0	2.18	0.168571
самолюбование	191149	cfvjk.,jdfybt	.,	юб	2	0	2.18	0.168571
самообеспечение	191150	cfvjj,tcgtxtybt	,	б	1	0	2.18	0.168571
самообороной	191151	cfvjj,jhjyjq	,	б	1	0	2.18	0.168571
самоубийствах	191152	cfvje,bqcndf[	,[	бх	2	0	2.18	0.168571
самоходными	191153	cfvj[jlysvb	[	х	1	0	2.18	0.168571
сахалинскую	191164	cf[fkbycre.	[.	хю	2	0	2.18	0.168571
сахновский	191165	cf[yjdcrbq	[	х	1	0	2.18	0.168571
сбитыми	191166	c,bnsvb	,	б	1	0	2.18	0.168571
сближаясь	191167	c,kb;fzcm	,;	бж	2	0	2.18	0.168571
сблизится	191168	c,kbpbncz	,	б	1	0	2.18	0.168571
сверхприбыль	191171	cdth[ghb,skm	[,	хб	2	0	2.18	0.168571
свинцовую	191174	cdbywjde.	.	ю	1	0	2.18	0.168571
сегежа	191183	ctut;f	;	ж	1	0	2.18	0.168571
сербом	191192	cth,jv	,	б	1	0	2.18	0.168571
сжали	191198	c;fkb	;	ж	1	0	2.18	0.168571
сиба	191199	cb,f	,	б	1	0	2.18	0.168571
сиденью	191201	cbltym.	.	ю	1	0	2.18	0.168571
сияю	191213	cbz.	.	ю	1	0	2.18	0.168571
складных	191217	crkflys[	[	х	1	0	2.18	0.168571
скорбящие	191221	crjh,zobt	,	б	1	0	2.18	0.168571
скроются	191224	crhj.ncz	.	ю	1	0	2.18	0.168571
скульптурах	191225	crekmgnehf[	[	х	1	0	2.18	0.168571
слабей	191227	ckf,tq	,	б	1	0	2.18	0.168571
слаженный	191228	ckf;tyysq	;	ж	1	0	2.18	0.168571
следивших	191230	cktlbdib[	[	х	1	0	2.18	0.168571
снабдила	191243	cyf,lbkf	,	б	1	0	2.18	0.168571
снобов	191245	cyj,jd	,	б	1	0	2.18	0.168571
соблазнительным	191246	cj,kfpybntkmysv	,	б	1	0	2.18	0.168571
собо	191247	cj,j	,	б	1	0	2.18	0.168571
соборные	191248	cj,jhyst	,	б	1	0	2.18	0.168571
соборным	191249	cj,jhysv	,	б	1	0	2.18	0.168571
советуюсь	191251	cjdtne.cm	.	ю	1	0	2.18	0.168571
совещаются	191252	cjdtof.ncz	.	ю	1	0	2.18	0.168571
современниках	191255	cjdhtvtyybrf[	[	х	1	0	2.18	0.168571
сомневающиеся	191262	cjvytdf.obtcz	.	ю	1	0	2.18	0.168571
сообразим	191263	cjj,hfpbv	,	б	1	0	2.18	0.168571
сообще	191264	cjj,ot	,	б	1	0	2.18	0.168571
сопровождаемого	191267	cjghjdj;lftvjuj	;	ж	1	0	2.18	0.168571
софтклаб	191275	cjanrkf,	,	б	1	0	2.18	0.168571
сохранившим	191276	cj[hfybdibv	[	х	1	0	2.18	0.168571
спасающий	191277	cgfcf.obq	.	ю	1	0	2.18	0.168571
спиральную	191283	cgbhfkmye.	.	ю	1	0	2.18	0.168571
сплоховал	191286	cgkj[jdfk	[	х	1	0	2.18	0.168571
сподвижником	191287	cgjldb;ybrjv	;	ж	1	0	2.18	0.168571
спонсорских	191288	cgjycjhcrb[	[	х	1	0	2.18	0.168571
способствующее	191291	cgjcj,cnde.ott	,.	бю	2	0	2.18	0.168571
способствующими	191292	cgjcj,cnde.obvb	,.	бю	2	0	2.18	0.168571
стабилизационный	191297	cnf,bkbpfwbjyysq	,	б	1	0	2.18	0.168571
старобешево	191300	cnfhj,titdj	,	б	1	0	2.18	0.168571
стеблин	191302	cnt,kby	,	б	1	0	2.18	0.168571
стрельбища	191312	cnhtkm,bof	,	б	1	0	2.18	0.168571
стрижа	191315	cnhb;f	;	ж	1	0	2.18	0.168571
строящуюся	191319	cnhjzoe.cz	.	ю	1	0	2.18	0.168571
суздальских	191324	ceplfkmcrb[	[	х	1	0	2.18	0.168571
суперджет	191326	cegthl;tn	;	ж	1	0	2.18	0.168571
считающим	191329	cxbnf.obv	.	ю	1	0	2.18	0.168571
съедала	191330	c]tlfkf	]	ъ	1	0	2.18	0.168571
съезжаю	191331	c]tp;f.	];.	ъжю	3	0	2.18	0.168571
съехалось	191332	c]t[fkjcm	][	ъх	2	0	2.18	0.168571
съехаться	191333	c]t[fnmcz	][	ъх	2	0	2.18	0.168571
сэкономим	191335	c'rjyjvbv	'	э	1	0	2.18	0.168571
сюлли	191336	c.kkb	.	ю	1	0	2.18	0.168571
табаки	191337	nf,frb	,	б	1	0	2.18	0.168571
таежная	191339	nft;yfz	;	ж	1	0	2.18	0.168571
таежного	191340	nft;yjuj	;	ж	1	0	2.18	0.168571
тамбовским	191345	nfv,jdcrbv	,	б	1	0	2.18	0.168571
твэлов	191350	nd'kjd	'	э	1	0	2.18	0.168571
технич	191363	nt[ybx	[	х	1	0	2.18	0.168571
тибе	191364	nb,t	,	б	1	0	2.18	0.168571
товарообороту	191370	njdfhjj,jhjne	,	б	1	0	2.18	0.168571
тональных	191376	njyfkmys[	[	х	1	0	2.18	0.168571
трахаемся	191386	nhf[ftvcz	[	х	1	0	2.18	0.168571
трахали	191387	nhf[fkb	[	х	1	0	2.18	0.168571
трепанацию	191391	nhtgfyfwb.	.	ю	1	0	2.18	0.168571
треугольниках	191396	nhteujkmybrf[	[	х	1	0	2.18	0.168571
трехэтажном	191397	nht['nf;yjv	[';	хэж	3	0	2.18	0.168571
тринадцатую	191398	nhbyflwfne.	.	ю	1	0	2.18	0.168571
тройню	191405	nhjqy.	.	ю	1	0	2.18	0.168571
трубачей	191408	nhe,fxtq	,	б	1	0	2.18	0.168571
труднейших	191409	nhelytqib[	[	х	1	0	2.18	0.168571
тугую	191413	neue.	.	ю	1	0	2.18	0.168571
тутанхамон	191419	nenfy[fvjy	[	х	1	0	2.18	0.168571
тэв	191422	n'd	'	э	1	0	2.18	0.168571
тэлли	191423	n'kkb	'	э	1	0	2.18	0.168571
убеди	191425	e,tlb	,	б	1	0	2.18	0.168571
убеждались	191426	e,t;lfkbcm	,;	бж	2	0	2.18	0.168571
убывающая	191427	e,sdf.ofz	,.	бю	2	0	2.18	0.168571
ужастика	191436	e;fcnbrf	;	ж	1	0	2.18	0.168571
уитби	191439	ebn,b	,	б	1	0	2.18	0.168571
уничтожающий	191453	eybxnj;f.obq	;.	жю	2	0	2.18	0.168571
упреждение	191455	eght;ltybt	;	ж	1	0	2.18	0.168571
усложнилось	191467	eckj;ybkjcm	;	ж	1	0	2.18	0.168571
успокаиваюсь	191468	ecgjrfbdf.cm	.	ю	1	0	2.18	0.168571
усугубляя	191474	eceue,kzz	,	б	1	0	2.18	0.168571
утехам	191477	ent[fv	[	х	1	0	2.18	0.168571
ухой	191479	e[jq	[	х	1	0	2.18	0.168571
ухудшались	191480	e[elifkbcm	[	х	1	0	2.18	0.168571
ухудшился	191481	e[elibkcz	[	х	1	0	2.18	0.168571
учредителю	191485	exhtlbntk.	.	ю	1	0	2.18	0.168571
уэйтса	191487	e'qncf	'	э	1	0	2.18	0.168571
уютненько	191488	e.nytymrj	.	ю	1	0	2.18	0.168571
фергюс	191505	athu.c	.	ю	1	0	2.18	0.168571
фламандских	191517	akfvfylcrb[	[	х	1	0	2.18	0.168571
формирующая	191521	ajhvbhe.ofz	.	ю	1	0	2.18	0.168571
фотожурналистики	191524	ajnj;ehyfkbcnbrb	;	ж	1	0	2.18	0.168571
фоторепортажи	191527	ajnjhtgjhnf;b	;	ж	1	0	2.18	0.168571
фрэнни	191533	ah'yyb	'	э	1	0	2.18	0.168571
фхмр	191539	a[vh	[	х	1	0	2.18	0.168571
фюзеляжем	191540	a.ptkz;tv	.;	юж	2	0	2.18	0.168571
хакни	191541	[fryb	[	х	1	0	2.18	0.168571
халатное	191542	[fkfnyjt	[	х	1	0	2.18	0.168571
халтуры	191543	[fknehs	[	х	1	0	2.18	0.168571
хамелеонов	191544	[fvtktjyjd	[	х	1	0	2.18	0.168571
хамовнический	191545	[fvjdybxtcrbq	[	х	1	0	2.18	0.168571
хаотичным	191546	[fjnbxysv	[	х	1	0	2.18	0.168571
харима	191547	[fhbvf	[	х	1	0	2.18	0.168571
харлана	191548	[fhkfyf	[	х	1	0	2.18	0.168571
харчевни	191549	[fhxtdyb	[	х	1	0	2.18	0.168571
хаттаб	191550	[fnnf,	[,	хб	2	0	2.18	0.168571
хафтара	191551	[fanfhf	[	х	1	0	2.18	0.168571
хацкевич	191552	[fwrtdbx	[	х	1	0	2.18	0.168571
хачик	191553	[fxbr	[	х	1	0	2.18	0.168571
хвалебную	191554	[dfkt,ye.	[,.	хбю	3	0	2.18	0.168571
хвостенко	191555	[djcntyrj	[	х	1	0	2.18	0.168571
хиджры	191556	[bl;hs	[;	хж	2	0	2.18	0.168571
хикмет	191557	[brvtn	[	х	1	0	2.18	0.168571
хисока	191558	[bcjrf	[	х	1	0	2.18	0.168571
хлебозаготовок	191559	[kt,jpfujnjdjr	[,	хб	2	0	2.18	0.168571
хлеще	191560	[ktot	[	х	1	0	2.18	0.168571
хлопчатобумажного	191561	[kjgxfnj,evf;yjuj	[,;	хбж	3	0	2.18	0.168571
хмельницким	191562	[vtkmybwrbv	[	х	1	0	2.18	0.168571
хнык	191563	[ysr	[	х	1	0	2.18	0.168571
хобота	191564	[j,jnf	[,	хб	2	0	2.18	0.168571
хобсон	191565	[j,cjy	[,	хб	2	0	2.18	0.168571
ходатайствами	191566	[jlfnfqcndfvb	[	х	1	0	2.18	0.168571
ходоровский	191567	[jljhjdcrbq	[	х	1	0	2.18	0.168571
ходящих	191568	[jlzob[	[[	хх	2	0	2.18	0.168571
хождений	191569	[j;ltybq	[;	хж	2	0	2.18	0.168571
хозяевах	191570	[jpztdf[	[[	хх	2	0	2.18	0.168571
хозяйственников	191571	[jpzqcndtyybrjd	[	х	1	0	2.18	0.168571
хомского	191572	[jvcrjuj	[	х	1	0	2.18	0.168571
хоровую	191573	[jhjde.	[.	хю	2	0	2.18	0.168571
хоругвь	191574	[jheudm	[	х	1	0	2.18	0.168571
хохла	191575	[j[kf	[[	хх	2	0	2.18	0.168571
хренам	191576	[htyfv	[	х	1	0	2.18	0.168571
хрестоматийный	191577	[htcnjvfnbqysq	[	х	1	0	2.18	0.168571
хрипло	191578	[hbgkj	[	х	1	0	2.18	0.168571
хромые	191579	[hjvst	[	х	1	0	2.18	0.168571
хьюзом	191580	[m.pjv	[.	хю	2	0	2.18	0.168571
цивилизованную	191590	wbdbkbpjdfyye.	.	ю	1	0	2.18	0.168571
цубаки	191593	we,frb	,	б	1	0	2.18	0.168571
чабана	191594	xf,fyf	,	б	1	0	2.18	0.168571
чахкиев	191596	xf[rbtd	[	х	1	0	2.18	0.168571
черемных	191597	xthtvys[	[	х	1	0	2.18	0.168571
чернеют	191598	xthyt.n	.	ю	1	0	2.18	0.168571
чертополоха	191602	xthnjgjkj[f	[	х	1	0	2.18	0.168571
чеху	191605	xt[e	[	х	1	0	2.18	0.168571
чже	191607	x;t	;	ж	1	0	2.18	0.168571
чувственностью	191614	xedcndtyyjcnm.	.	ю	1	0	2.18	0.168571
шабли	191621	if,kb	,	б	1	0	2.18	0.168571
шелковую	191639	itkrjde.	.	ю	1	0	2.18	0.168571
шириною	191643	ibhbyj.	.	ю	1	0	2.18	0.168571
шойбле	191647	ijq,kt	,	б	1	0	2.18	0.168571
штейнберга	191650	intqy,thuf	,	б	1	0	2.18	0.168571
эберле	191661	',thkt	',	эб	2	0	2.18	0.168571
эдгард	191662	'lufhl	'	э	1	0	2.18	0.168571
эдена	191663	'ltyf	'	э	1	0	2.18	0.168571
эйли	191664	'qkb	'	э	1	0	2.18	0.168571
эйнджел	191665	'qyl;tk	';	эж	2	0	2.18	0.168571
эйтингон	191666	'qnbyujy	'	э	1	0	2.18	0.168571
экзогенные	191667	'rpjutyyst	'	э	1	0	2.18	0.168571
эксцентричных	191668	'rcwtynhbxys[	'[	эх	2	0	2.18	0.168571
элегантен	191669	'ktufynty	'	э	1	0	2.18	0.168571
электромонтажные	191670	'ktrnhjvjynf;yst	';	эж	2	0	2.18	0.168571
электромоторами	191671	'ktrnhjvjnjhfvb	'	э	1	0	2.18	0.168571
элитарный	191672	'kbnfhysq	'	э	1	0	2.18	0.168571
эллинистических	191673	'kkbybcnbxtcrb[	'[	эх	2	0	2.18	0.168571
