word	rank	source_rank	zipf	score
ситом	291707	308679	1.83	0.118571
ситуационном	291708	308680	1.83	0.118571
сиянию	291709	308681	1.83	0.118571
скандалистка	291710	308682	1.83	0.118571
скандинавскому	291711	308683	1.83	0.118571
скарба	291712	308684	1.83	0.118571
скверами	291713	308685	1.83	0.118571
сквозном	291714	308686	1.83	0.118571
скобликова	291715	308687	1.83	0.118571
скоблин	291716	308688	1.83	0.118571
сколок	291717	308689	1.83	0.118571
скользнули	291718	308690	1.83	0.118571
скомкал	291719	308691	1.83	0.118571
сконцентрированный	291720	308692	1.83	0.118571
сконцентрированным	291721	308693	1.83	0.118571
скрещивают	291722	308694	1.83	0.118571
скриллекс	291723	308695	1.83	0.118571
скрипичная	291724	308696	1.83	0.118571
скрипках	291725	308697	1.83	0.118571
скроюсь	291726	308698	1.83	0.118571
скрывающаяся	291727	308699	1.83	0.118571
скрывающее	291728	308700	1.83	0.118571
скрягой	291729	308701	1.83	0.118571
скупясь	291730	308702	1.83	0.118571
скученно	291731	308703	1.83	0.118571
слабела	291732	308704	1.83	0.118571
следящее	291733	308705	1.83	0.118571
слезайте	291734	308706	1.83	0.118571
слезала	291735	308707	1.83	0.118571
слейда	291736	308708	1.83	0.118571
слесарных	291737	308709	1.83	0.118571
слизал	291738	308710	1.83	0.118571
слюдянке	291739	308711	1.83	0.118571
слюнной	291740	308712	1.83	0.118571
смахивало	291741	308714	1.83	0.118571
смбат	291742	308715	1.83	0.118571
сместит	291743	308717	1.83	0.118571
сметного	291744	308718	1.83	0.118571
смехотворна	291745	308719	1.83	0.118571
смехотворную	291746	308720	1.83	0.118571
смешко	291747	308721	1.83	0.118571
смешком	291748	308722	1.83	0.118571
смешливые	291749	308723	1.83	0.118571
смирдина	291750	308724	1.83	0.118571
смоделирована	291751	308725	1.83	0.118571
смоделированы	291752	308726	1.83	0.118571
сморкался	291753	308727	1.83	0.118571
смотать	291754	308728	1.83	0.118571
смотрящему	291755	308729	1.83	0.118571
снаряженных	291756	308731	1.83	0.118571
снегам	291757	308732	1.83	0.118571
снеговым	291758	308733	1.83	0.118571
снесем	291759	308734	1.83	0.118571
сниженными	291760	308735	1.83	0.118571
снобом	291761	308736	1.83	0.118571
снося	291762	308737	1.83	0.118571
собакевич	291763	308738	1.83	0.118571
собачников	291764	308739	1.83	0.118571
соборному	291765	308740	1.83	0.118571
событийно	291766	308741	1.83	0.118571
совдепии	291767	308742	1.83	0.118571
совершенствуясь	291768	308743	1.83	0.118571
совестливые	291769	308744	1.83	0.118571
советик	291770	308745	1.83	0.118571
совмещались	291771	308746	1.83	0.118571
совмещалось	291772	308747	1.83	0.118571
совпадаем	291773	308748	1.83	0.118571
совпадениями	291774	308749	1.83	0.118571
совфрахт	291775	308750	1.83	0.118571
согдийских	291776	308751	1.83	0.118571
согласуйте	291777	308752	1.83	0.118571
содействующих	291778	308753	1.83	0.118571
соеди	291779	308754	1.83	0.118571
созвало	291780	308755	1.83	0.118571
сойдите	291781	308756	1.83	0.118571
сойером	291782	308757	1.83	0.118571
сойфер	291783	308758	1.83	0.118571
солиситор	291784	308759	1.83	0.118571
солнцевского	291785	308760	1.83	0.118571
соловейчика	291786	308761	1.83	0.118571
соловецкому	291787	308762	1.83	0.118571
соловова	291788	308763	1.83	0.118571
солонешенском	291789	308764	1.83	0.118571
солониной	291790	308765	1.83	0.118571
сольвычегодска	291791	308766	1.83	0.118571
сольемся	291792	308767	1.83	0.118571
сомерсете	291793	308768	1.83	0.118571
сомкнутый	291794	308769	1.83	0.118571
сомона	291795	308770	1.83	0.118571
сонмин	291796	308771	1.83	0.118571
соном	291797	308772	1.83	0.118571
сообщаемых	291798	308773	1.83	0.118571
сообщался	291799	308774	1.83	0.118571
соответствуете	291800	308775	1.83	0.118571
соотнесены	291801	308776	1.83	0.118571
сопеть	291802	308777	1.83	0.118571
сопровождаясь	291803	308778	1.83	0.118571
сопьется	291804	308779	1.83	0.118571
соран	291805	308780	1.83	0.118571
соревновательном	291806	308781	1.83	0.118571
соседова	291807	308782	1.83	0.118571
сосредоточивались	291808	308783	1.83	0.118571
состроил	291809	308784	1.83	0.118571
соткано	291810	308785	1.83	0.118571
соузы	291811	308786	1.83	0.118571
соученик	291812	308787	1.83	0.118571
сохраненным	291813	308788	1.83	0.118571
соцветием	291814	308789	1.83	0.118571
сочетающийся	291815	308790	1.83	0.118571
сошник	291816	308791	1.83	0.118571
союзничество	291817	308792	1.83	0.118571
спазмах	291818	308793	1.83	0.118571
спаривается	291819	308794	1.83	0.118571
спариться	291820	308795	1.83	0.118571
спасающие	291821	308796	1.83	0.118571
спектрам	291822	308798	1.83	0.118571
сперлинг	291823	308799	1.83	0.118571
спесивцева	291824	308800	1.83	0.118571
спецам	291825	308801	1.83	0.118571
спешные	291826	308802	1.83	0.118571
спинномозговую	291827	308803	1.83	0.118571
спинную	291828	308804	1.83	0.118571
спирто	291829	308805	1.83	0.118571
списываем	291830	308806	1.83	0.118571
спихнула	291831	308807	1.83	0.118571
спичках	291832	308808	1.83	0.118571
сплаву	291833	308809	1.83	0.118571
сплотившись	291834	308810	1.83	0.118571
сплюснутые	291835	308811	1.83	0.118571
споди	291836	308812	1.83	0.118571
споете	291837	308813	1.83	0.118571
спонсорское	291838	308814	1.83	0.118571
спорен	291839	308815	1.83	0.118571
спохватившись	291840	308816	1.83	0.118571
справед	291841	308817	1.83	0.118571
спринтерскую	291842	308818	1.83	0.118571
спускаемом	291843	308819	1.83	0.118571
спутался	291844	308820	1.83	0.118571
сравняло	291845	308821	1.83	0.118571
сразило	291846	308822	1.83	0.118571
срастаться	291847	308823	1.83	0.118571
среднеазиатскую	291848	308824	1.83	0.118571
среднегодовому	291849	308825	1.83	0.118571
срт	291850	308826	1.83	0.118571
срубленное	291851	308827	1.83	0.118571
ссудная	291852	308828	1.83	0.118571
стабилизационных	291853	308829	1.83	0.118571
стабилизированные	291854	308830	1.83	0.118571
ставленнику	291855	308831	1.83	0.118571
ставриды	291856	308832	1.83	0.118571
ставропольцев	291857	308833	1.83	0.118571
стадников	291858	308834	1.83	0.118571
становившиеся	291859	308835	1.83	0.118571
становящаяся	291860	308836	1.83	0.118571
старообрядца	291861	308837	1.83	0.118571
старооскольского	291862	308838	1.83	0.118571
стартую	291863	308839	1.83	0.118571
статской	291864	308840	1.83	0.118571
стаффордширский	291865	308841	1.83	0.118571
стаффордширского	291866	308842	1.83	0.118571
стеллаже	291867	308843	1.83	0.118571
стенографисткой	291868	308844	1.83	0.118571
степановы	291869	308845	1.83	0.118571
степанцов	291870	308846	1.83	0.118571
степой	291871	308847	1.83	0.118571
стерильное	291872	308848	1.83	0.118571
стефанией	291873	308849	1.83	0.118571
стефановский	291874	308850	1.83	0.118571
стингом	291875	308851	1.83	0.118571
стиралки	291876	308852	1.83	0.118571
стоившей	291877	308853	1.83	0.118571
столешницей	291878	308854	1.83	0.118571
столпе	291879	308855	1.83	0.118571
стольником	291880	308856	1.83	0.118571
страдательного	291881	308857	1.83	0.118571
страждущий	291882	308858	1.83	0.118571
страм	291883	308859	1.83	0.118571
страничная	291884	308860	1.83	0.118571
страстности	291885	308861	1.83	0.118571
стрельнет	291886	308862	1.83	0.118571
стрельнули	291887	308863	1.83	0.118571
стреляются	291888	308864	1.83	0.118571
стремительней	291889	308865	1.83	0.118571
стремное	291890	308866	1.83	0.118571
строившегося	291891	308867	1.83	0.118571
струнно	291892	308868	1.83	0.118571
стряхивает	291893	308869	1.83	0.118571
студенчеству	291894	308870	1.83	0.118571
стыкового	291895	308871	1.83	0.118571
стэ	291896	308872	1.83	0.118571
стянутые	291897	308873	1.83	0.118571
стерджес	291898	308874	0.0	0.0
сугробом	291899	308875	1.83	0.118571
суданские	291900	308876	1.83	0.118571
судейскому	291901	308877	1.83	0.118571
судимостях	291902	308878	1.83	0.118571
судовождение	291903	308879	1.83	0.118571
суетливые	291904	308880	1.83	0.118571
суженной	291905	308881	1.83	0.118571
суженным	291906	308882	1.83	0.118571
суздальскому	291907	308883	1.83	0.118571
суицидальным	291908	308884	1.83	0.118571
сулина	291909	308885	1.83	0.118571
султановой	291910	308886	1.83	0.118571
суматру	291911	308887	1.83	0.118571
сумское	291912	308888	1.83	0.118571
супермаркетами	291913	308889	1.83	0.118571
суперструн	291914	308890	1.83	0.118571
сурдопереводом	291915	308891	1.83	0.118571
сусанной	291916	308892	1.83	0.118571
суффиксах	291917	308893	1.83	0.118571
сухин	291918	308894	1.83	0.118571
сушильный	291919	308895	1.83	0.118571
сфокусировал	291920	308896	1.83	0.118571
сформируются	291921	308897	1.83	0.118571
сфотографировано	291922	308898	1.83	0.118571
сходняк	291923	308899	1.83	0.118571
схождении	291924	308900	1.83	0.118571
схоронил	291925	308901	1.83	0.118571
схс	291926	308902	1.83	0.118571
сху	291927	308903	1.83	0.118571
счетного	291928	308904	1.83	0.118571
съездив	291929	308905	1.83	0.118571
съехавшихся	291930	308906	1.83	0.118571
сыпучий	291931	308907	1.83	0.118571
сысольском	291932	308908	1.83	0.118571
сысуев	291933	308909	1.83	0.118571
сычуаньский	291934	308910	1.83	0.118571
сэп	291935	308911	1.83	0.118571
сюсюканье	291936	308912	1.83	0.118571
сякая	291937	308913	1.83	0.118571
сямозеро	291938	308914	1.83	0.118571
тазовской	291939	308915	1.83	0.118571
тайшета	291940	308916	1.83	0.118571
таксации	291941	308917	1.83	0.118571
талдомского	291942	308918	1.83	0.118571
талов	291943	308919	1.83	0.118571
талую	291944	308920	1.83	0.118571
таманцев	291945	308921	1.83	0.118571
тамас	291946	308922	1.83	0.118571
